gene	acinar	beta	delta	ductal	alpha	gamma	endothelial
ALDOC	0.157932323034142	2.87643164045643	0.829823796631351	1.08706765919237	0.909823570360438	0.744025888030549	0.925116390726923
ALG1	0.789741398742374	0.609569870625773	0.637523741950288	0.792826461474391	0.615690835720593	0.365716766087737	0.652315746663135
ALG12	0.72897345164023	0.559119636406293	0.424624675645997	1.03592444030224	0.555987262620986	0.587694874350608	0.893722341217313
ALG13	1.06913631147317	1.17139201416876	1.01054792981519	0.938062248735518	1.08846303598192	0.963008086833993	1.17589811802678
ALG14	0.630395426989922	0.555656552025885	0.529951084908572	0.398623362078314	0.321630760220145	0.188599451619638	0.222256795973635
ALG2	1.51190563681338	1.95010371953744	1.66441248704422	1.43613523390904	0.975730808249	0.892301512179411	1.31431930113199
ALG3	2.2097544391117	1.18759039563645	1.00824969568019	1.69943584507055	1.28184097368471	0.951071757941779	1.26850627392558
ALG5	2.91103059456209	2.2620468785194	1.97703112423157	1.85886825771272	1.24578686733268	0.97397889418039	1.95590464494541
ALG8	0.427136394224908	0.480949110291116	0.671326065943054	0.472505300055329	0.315624894042894	0.125365253723292	0.254731884435002
ALKBH2	0.943019179123876	0.32843945399222	0.253311448188036	0.519217829169911	0.355642420071377	0.0919377972241289	0.219118018010818
ALKBH3	0.655489558820607	0.90286015868891	0.62723736026155	0.525997762871731	0.683259675471188	0.472553912327927	0.688898819402434
ALKBH5	3.26101869530465	5.15449323108177	3.99578379007264	4.26701017689297	4.70016319423276	4.33921714325848	3.11089878345874
ALKBH6	0.321402660292007	0.558445377391848	0.605060509292756	0.494595006771177	0.581205618299586	0.601924627973235	0.412455694278866
ALKBH7	3.20324768020279	2.81474571585993	2.83592854558359	2.25314280339579	2.26438098465916	2.79834705121408	2.00363365283601
ALOX5	0.178233469200355	0.954696150219001	0.156691877961886	0.903773372849156	0.171515550400148	0	0.0626693763695611
ALPK3	1.30480114942894	2.43057214164171	1.60490305955795	0.77491062535199	2.49576649239995	1.94253069055119	1.06081260468876
ALS2	0.259530560134211	0.573909643494012	0.418769028487132	0.52581576887985	0.502373719083618	0.465330006395296	0.556786181357632
ALYREF	1.22296323922649	1.01308675785628	1.00887567324041	1.11955018867303	0.991810362084139	0.798091567372096	1.30971984448793
AMBP	0.196871912955017	0.0386549095880922	0.0636819851713993	3.55593791152594	0.718534469515603	0.244830302707555	0
AMD1	1.8373441252496	1.43511201462908	1.35646838956529	1.88654523441569	1.12236979354451	1.16964575017197	1.02358375168241
AMFR	1.72027958099125	1.10803872177658	1.50382657504755	2.2318749792791	1.32303234608326	1.34507165862144	0.833743071461777
AMMECR1L	0.488474148573733	0.392613972964166	0.399368643778245	1.00527465688065	0.494462640850111	0.335517566315579	0.573481943479603
AMN1	0.382125703565528	0.681854485626303	0.667297405539955	0.499914687538286	0.450677581726813	0.476962373797049	0.4249537428695
AMOTL1	0.910414055414405	0.043223431159114	0.92344470896072	1.23824942376333	0.150104765802949	1.91235355787812	1.76089835923904
AMPD2	0.869148625769921	3.3962056626738	2.76994991796191	1.15384350314988	2.79949307612809	3.65844652030581	1.2328384072656
AMPD3	0.107291249891062	0.931441106240544	0.561522705810053	0.439490493230594	0.428192840245253	0.516024671664326	0.121066733418368
AMY2A	4.67857275459633	0.0345263114891802	0.0542925755110275	0.0408579378153063	0.0487725671539403	0	0
AMY2B	2.18495093388016	0.203676713624821	0.201571882502898	0.191726594409893	0.186126667441213	0.0928423314748188	0.0296281660529596
AMZ2	0.397486658961572	2.4535960045976	1.4236461319153	1.02718581788302	1.41285005771058	1.27067345108806	0.688524166706911
AMZ2P1	0.22027406430027	1.24650471419462	0.617180287856579	0.241735599099108	0.633605080716874	0.525356989450545	0.456913273726241
ANAPC1	0.749311108803726	0.835682321110236	0.520438214841102	0.893527237939886	0.638809250116965	0.61317873956023	0.845896863721924
ANAPC10	0.420655571937226	0.571038012817234	0.495332546195758	0.440872603709401	0.533489242834016	0.315292288012681	0.173735778000664
ANAPC11	4.36824552582126	5.54922943995292	5.26562740836392	5.6573609996194	6.21569410137868	5.34911942079416	4.93173300110774
ANAPC13	0.908313449757225	2.76166171945403	2.29940838032955	1.49105372445964	2.51799651318251	1.95759275520105	1.40804810617974
ANAPC15	1.11744546127077	1.12828358624017	1.3218249745979	1.2821486595123	1.01826285563124	1.16397250602575	0.750868499776433
ANAPC16	3.18951544900418	4.12551072951253	3.53530940858755	3.84117039839035	3.63823603733292	3.27818078576004	2.37513887586374
ANAPC2	1.01830188510641	0.528888866470941	0.395740728683973	0.590921653707167	0.697904888918255	0.592365339291854	0.541641661481681
ANAPC5	2.70333561031028	2.35178751612846	1.7580641947083	1.80819110133	1.64770055676258	2.35268574532363	1.70841544347682
ANAPC7	0.990556689760961	1.03001091477768	0.950660840678961	1.21841927622312	0.95607951330186	1.40553977565838	1.12148133748849
ANG	1.10913730868227	0.123035388493436	0.376602288595706	1.39642256065528	0.999823711298563	0.953505240054932	0.123907798107987
ANGEL1	1.07069513394602	2.19990456150259	1.68861319618467	0.730354458078935	1.66283225541212	1.75657256449792	0.72106357782664
ANGEL2	0.221475927530398	0.531887323350217	0.625028320369326	0.542996692677023	0.471050667196022	0.588058239455516	0.428495549182838
ANGPTL2	0.0618050487420424	0.806633174584339	0.0384177906700949	0.0210874469378469	0.0267891298302372	0.0650956332581706	6.13508824309448
ANGPTL4	5.51867541810211	0.409294900952036	0.198264879788426	5.97872030024187	1.24577312107157	0.12804960126999	2.38986031231414
ANKH	0.766343412083153	3.76051343430685	2.97174415462239	0.295318262030928	3.13600897164821	3.32954891201208	1.73886959553371
ANKHD1	1.67073795052324	1.70022013062929	1.73599588405135	1.63698840369898	1.60902646859854	1.85893279524177	1.15884963839341
ANKIB1	1.20361095776336	1.47418092940287	1.30437931602433	1.6806793069976	1.02974016125354	1.51166204510149	0.925940215226442
ANKLE2	1.68606985674459	0.94359865359667	0.888665834216809	2.22149903731927	1.19756955528575	0.917518083987401	1.05070356063064
ANKMY2	0.155707224285116	0.925752077453386	0.445460556129446	0.555059348485391	0.311825374480243	0.650698540456789	0.132780997440014
ANKRA2	0.431558930768258	0.873251343235976	0.891503388377422	0.770810775176324	0.670270859059067	1.04516190707531	0.442581739209895
ANKRD10	1.75457290399448	1.70343724386048	1.66767204853443	2.4317720572051	1.04907203052076	1.10340175215741	1.83370807286417
ANKRD11	2.59790409845919	2.78881162138748	2.82099728933043	3.91973336914258	2.93228724650731	2.88168521026575	6.6765562134649
ANKRD12	1.55934746521293	2.17253192269526	1.99279039537199	2.65092333004824	2.08344163052852	2.19115213224841	1.90920398856166
ANKRD13A	0.619304262833488	0.774508476244748	0.63583110773038	1.6745534912555	0.685789717239345	1.05498796593048	0.714718358622749
ANKRD13C	0.265860199733501	0.450968302687425	0.429413019427219	0.460721732325817	0.553769645179173	0.46675950535655	0.623076972657089
ANKRD13D	0.182858566319516	0.507024494375719	0.76635401206657	0.599770826428044	0.570650475730133	0.694687829693596	0.419395307055707
ANKRD17	0.969175978765197	1.56749842462031	1.50217127194879	1.53972187360403	1.37248912220193	1.41486435265732	0.937271342667574
ANKRD28	0.687387550939719	0.672547407388908	0.590642202684103	1.00580115768452	0.504592629430008	0.818203721370631	1.00631808742906
ANKRD36	2.52849305422898	0.604876525118259	0.689152538702494	1.58172126243828	0.562658903232431	0.791686975624972	0.313955238852804
ANKRD37	3.36528894636007	0.740635400154743	0.895835102320006	2.1884754994876	0.555505589434444	0.466424087302521	0.940244908141132
ANKRD39	0.654799284968781	0.868108510428406	0.463736836622426	0.64817511435083	0.694127224475809	0.537427815451853	0.590687021361957
ANKRD40	1.50422764453693	1.00180165591495	0.848176085990465	1.82992794347568	1.02731123016323	0.662119246312021	2.64051268233767
ANKRD42	2.26445932079407	1.01020089100697	0.751698927084954	1.29567897156664	1.17909010037629	0.971834700689384	0.528571080503664
ANKRD46	0.436003460286461	0.93556269344806	0.618599774421943	0.478572034346279	0.782864323517704	0.791981147091482	0.823074319104742
ANKRD49	0.392842878030123	0.433656482582601	0.471672954516251	0.421596724337761	0.331465613944884	0.340223509997964	0.174575230093204
ANKRD52	1.08768906963683	0.739907191412817	0.807748058339232	1.20039928843012	0.930556435637551	1.38048337579387	0.841734874812532
ANKRD9	0.922845996325937	0.63668657454988	0.371461179460169	2.14323983410302	0.56010097413495	0.587737347067295	1.52473815137932
ANKS1A	0.471261836125667	0.470127622567036	0.308159328006775	1.12742424846289	0.463879773964785	0.316452470513275	0.201501515438635
ANKS3	0.214607129916517	0.409201274011498	0.279173048913968	0.564853305610099	0.520598542089013	0.459904174075402	0.266219193348615
ANKZF1	0.902499866973394	0.408961796065638	0.350283676101619	1.07885675044379	0.576318716109765	1.0170706169838	0.181727645364105
ANO10	0.564434711536697	1.23381540012183	0.744582881437191	1.13344121341868	1.26572236414455	0.775613121836302	1.38110740130449
ANO6	1.75308305445188	0.018148350541738	0.44142387559231	2.79549590331719	0.319570149374988	0.0304260691175758	1.56291271200695
ANP32A	2.35385890771448	2.54422028321312	2.3244906995324	3.016131707852	2.81132885556737	2.67271545449209	2.89709966428146
ANP32AP1	0.69307435514675	0.419167409732345	0.383353825019705	0.43117590241414	0.575451059989703	0.336468079251544	0.385379564843532
ANP32B	5.43975126457766	3.76997398081051	3.33168295241129	4.08028097710195	3.56579361197155	3.55130462631388	3.25310107369228
ANP32D	0.520139079411995	0.396172679684184	0.398064186922391	0.461657150612094	0.442519472264789	0.38988791011059	0.351920085889366
ANP32E	0.46696067765539	1.64026912016595	1.37896094080402	0.869477857520082	0.997684612193042	1.33084921496127	1.23755900824751
ANPEP	7.52972216236596	0.111257821683366	0.0533234633222719	2.5744852225227	0.126834517406037	0.0943789878028509	0.290556113165863
ANXA11	6.01890590788354	5.44079810427659	2.9444451749621	7.89825448534242	5.77480533242447	4.1967741111736	4.85964818519093
ANXA2	8.47600163566826	6.53808298247245	1.92282034437218	11.0567110251031	6.23800841361031	2.75864670982309	8.47498415892721
ANXA3	0.322855070349616	0.0824380489909664	0.046137646888621	3.5375921852593	0.0462301298922184	0	0.0324850866856707
ANXA4	1.62801346020856	0.436886551152186	1.01116687599534	7.56305853572019	1.52418328470912	1.37970779785445	0.916563827017007
ANXA5	4.28315016835069	5.88444984059533	4.80356310849255	7.71637075298647	4.73922487044677	5.04200323994404	6.0044719504536
ANXA6	1.84183620577281	4.91944157113768	5.04309286724977	1.35249777381145	5.12120590655363	6.20178511348474	2.49488307821409
ANXA7	2.76253372977212	4.90514233820099	3.82941122227912	3.60164098393347	4.92408404959082	3.33432194023044	3.12037984757439
AP1AR	0.616808345804053	0.762052852207413	0.467048940805198	0.837760090904289	0.770016929673118	0.57439015841297	0.753965270006054
AP1B1	1.94393664632901	2.16824328776049	2.24150695017324	3.55657966388703	2.70678150653251	3.50988310118958	2.00769202356041
AP1G1	1.36990943313106	2.06863132409881	1.46212370730192	2.08732290801936	1.71708715357732	1.33200840139269	1.07877133256064
AP1G2	0.923226787486935	0.566381878647336	0.820404433007955	1.3608112573757	1.06837372773648	1.03152359746275	0.255567329206468
AP1M1	1.21350235453679	1.26106952367585	1.08230599274365	1.70628371567266	1.43356261948623	1.2417402137471	1.65143856249185
AP1M2	2.96385620677394	2.12616364886784	2.06211577479023	3.93390055318706	2.08895532093618	3.04156241225367	0.063257372969526
AP1S1	1.71165374568109	2.61997541318267	2.47206486995956	3.03146148017843	3.24375831994895	2.76753688658855	1.92523530012994
AP1S2	0.439770103215724	1.19828313095476	1.01328915724395	0.542133442540055	2.43343798981339	1.35263650859436	2.07458584670798
AP2A1	2.00285989098118	1.93248949957532	1.27561180234117	1.75661518389093	2.38968801727028	1.43862729556503	1.18026749876715
AP2A2	1.67428237465293	1.95077436093848	1.92713091139594	2.75705740678389	2.77884113613164	1.99604027455541	1.69444789414172
AP2B1	3.73418734155027	5.70765432849246	4.57591606360171	5.13769562993761	4.61992743769423	5.54445680868468	3.38829105207004
AP2M1	3.73662269310207	4.29545886122604	4.47930669520457	5.30955221420879	5.39641205597117	5.07254084305849	6.13187592643885
AP2S1	2.91617126312006	2.96813311343709	2.84169675241171	3.43348479446457	3.17647948795807	3.69361282119314	4.59192121229175
AP3B1	0.842879735364028	2.01872076675008	1.61863719017174	1.30063502091645	0.989139441738311	1.06251335940306	1.12672929571436
AP3B2	0.0560549662285732	0.799103068256455	0.647869658550848	0.0600505517526453	1.17968500300118	0.996496261427969	0.0607069414643876
AP3D1	3.20198419198164	2.79864129387881	2.60383481978167	3.14648024725987	2.73467587486258	2.71300905012843	1.92286204512395
AP3M1	0.754505289852754	1.1801373018787	1.20424637581275	0.884476025973226	0.863505337502188	1.11504039226385	0.729230975846082
AP3M2	0.166081446055409	0.503065745487827	0.306508957269664	0.595713772872266	0.311433379467981	0.640877319961608	0.981124374663524
AP3S1	1.8903410487996	0.750934312126352	1.46315487991387	2.03817952261919	1.18382308086186	0.99723881104261	1.06751510344978
AP3S2	0.655267306488869	0.896374748616453	0.715897735355872	0.785549227187235	0.938614976931965	0.7846585392137	0.45452162126197
AP4M1	0.607520132152684	0.509662722706508	0.487748087801411	0.734458870348189	0.431349829520249	0.544793972758307	0.572694510405624
AP5M1	0.42673356514351	1.18320259280532	1.09096066790156	0.843479402735791	0.798907497029999	0.956570590283032	0.575489410853625
AP5Z1	0.659510270476515	0.577025486066552	0.477605210405413	0.902208685519833	0.666028261886259	0.604990432941136	1.48868530623973
APBA3	0.52758149874575	0.483911023644063	0.428047944805044	0.775960953833728	0.626795427152936	0.482780875730213	0.6195941176361
APBB1	0.309030475403418	2.42051547314958	3.09681625355993	0.923250672781501	2.73079026490939	2.58409598470001	1.10637122481344
APBB2	0.192105329839783	2.58523557934702	0.66700760896606	0.327941930606234	0.586982446865017	0.667394409122732	1.39908899394579
APBB3	0.130154663422927	1.15068417309925	0.678920467017677	0.348032553782533	0.598286272737985	0.799844361032792	0.124657256316983
APC	0.357426344900842	0.994529745341354	0.71407794815452	0.725797486869655	0.681479821044192	0.574784004757841	0.625571501200291
APCDD1L	0.0292349580195937	1.19970866451971	0.232956196285998	0.0771412656612619	0.752924505601456	0.0979083386841185	0.0881648783864615
APEH	1.42626177475815	1.509272725794	1.48943850445081	2.19049165318632	1.5891519568074	1.86055946679402	0.643175469719366
APEX1	4.15149241799773	1.96401317410987	1.43062570878388	3.47980486529879	2.20808031030824	1.03468966700432	3.70750064761902
APEX2	0.691861076897739	0.664776553713998	0.545628785830514	1.42863911705354	0.609105602344425	0.507340190962646	1.01404474103156
APH1A	4.37590634311727	2.91375748501353	2.33862682649491	4.89294788425408	3.27532024883371	3.01181380982121	3.33105046306541
APH1B	0.177689226600809	1.41036303485471	1.26281184341079	1.07592026011042	1.90324455385141	1.82063648603837	0.624935753406621
API5	1.28070742229971	2.16223274343333	1.74286635722544	1.9155495130421	1.76904934099472	1.54117666598574	1.8346366971697
APIP	0.517968855130395	0.836464992961475	1.58297294954421	0.951153245335649	1.44768497451358	1.76687887615156	0.743275926764411
APLP1	0.279939172655627	5.33840658161161	4.78801691272819	0.565140600288739	6.03583768836936	5.99178230514048	0.484514456748963
APLP2	2.50688069831272	6.32926572391926	6.48263501890723	7.78040259385113	4.70765002922062	5.83439297511054	6.76873035942596
APMAP	1.13536503910418	2.81338863482274	2.80584570265453	2.393894084332	2.3295672095065	3.12907803181569	1.94971294517973
APOBEC2	0.781342280067177	2.16781898348036	1.12248457310372	0.188966778642057	0.168168884280756	2.07793686700183	0.155169529770766
