gene	alpha	beta	delta	PP
CALM2	9.19219739935143	9.57906864246915	9.17866163203213	9.60004629240263
CALM2P2	0.13217785467354	0.108732475503747	0.205035978313154	0.308424922499275
CALM2P3	0.401307735395518	0.40177200199165	0.316871814231098	0.437878015347664
CALM3	4.04108251995113	2.78412245340391	2.85080401149826	2.91562228085071
CALR	6.78428676024692	6.57295324727168	5.79385955915676	5.8650727496633
CALU	2.62772850983219	2.74211798559802	2.74192972669806	2.10602831813801
CAMK2B	0.889575716074553	1.30713153719812	1.32682398250126	1.49645739688414
CAMK2D	4.25048977356908	3.82893111341204	3.93543913818096	4.62787399970611
CAMK2G	2.03224128363478	0.640665768448504	0.631761085023611	0.553654061820494
CAMLG	1.9912298429187	2.83371223708976	1.92479825448911	2.61015222049569
CANX	4.97575855006372	5.86094579058861	5.1842730765967	4.81788462387202
CAPG	0.116357553776213	0.166863369513652	0.309625668396951	0.162641395914886
CAPN1	0.775200540902184	0.663376398656724	0.456216432246349	0.962120698139517
CAPN2	1.68936239827872	2.11863618409516	2.32158863866966	2.28974407924041
CAPN3	0.144060640840668	0.209108192152361	0.283290656464592	0.295382723107238
CAPNS1	3.47067139608337	3.19697140284982	2.85869678623711	3.72753690678579
CAPS	0.214691872886409	0.524443631786281	0.309316654402275	0.354145570466204
CAPZA1	7.69392818899313	8.01832645077014	7.40338822729031	5.92746904297729
CAPZA2	5.1064674433596	5.73708230440242	5.84821350327976	5.47430218693662
CAST	3.1515806103835	3.53078834189911	3.65054444243195	3.527431678985
CAPZB	4.02797633376984	2.85594046829127	2.68606772917002	4.29928893123959
CARS	1.23167317793035	1.6733983518261	1.51848559180801	1.74233296569844
CASP2	1.77294319386842	2.77351081942816	2.05314895628846	1.91496242980102
CASP3	1.03942540742305	0.987474100833065	1.09069064530726	1.33693376016443
CASP4	0.590902279882198	0.300540008469295	1.03403623585591	0.459044701629826
CASP6	0.774045354301908	1.00291948544596	0.986756620576901	0.763467866568729
CASP7	0.777592043245097	0.354738897835414	0.0697757926386529	0.457335389768942
CASP8	0.0754883980732389	0.0950198080672911	0.083774209937476	0.205960232467619
CASP9	0.239881908792709	0.16711592483284	0.185468891623066	0.102340154828839
CASP10	0.0211397168558411	0.0241451484715841	0	0.0488039520098526
CASR	0.0842882317229161	3.62781477819874	3.60693576731472	1.75789693509465
CAT	1.92414590377891	1.85036025821002	0.520315004348535	1.48642865951264
CAV2	0.0165733280752058	0.042721513983042	0.0228239454558098	0.0134344467264184
RUNX1	0.00969933159985616	0.00334055317869048	0.0545186808160422	0.0118410827365526
RUNX1T1	1.6783710644397	3.28794495795038	2.93218836227457	0.979269154100273
CBFA2T3	0.102874763641263	0.341982381379369	0.119273308476799	0.185449447454084
CBFB	1.87253408126978	3.27577815895943	3.81017822625453	3.05057801836651
SERPINA6	1.12791798402564	0.374685663171522	0.916015848189008	0.660341733696263
CBL	0.404494820039197	0.211166193408263	0.438563011820146	0.263168720083533
CBLB	0.797165278307067	0.468047119237592	0.92531912319754	1.12711389257453
SERPINH1	0.164755521482665	0.132367662613998	0.0413559891727929	0.125073927910248
CBR1	0.73961829072288	1.55959543903076	1.11680627087375	0.884584697131814
CBR3	0.134189300911503	0.0612331286327576	0.262580223908531	0.203752463049526
CBS	0.074339216536218	0.168979777111927	0.0777428557300871	0.0827897406288541
CCBL1	0.272044975057555	0.341243020395751	0.183707104309867	0.243331588955268
CCKBR	0.252195464744984	0.0205042859826014	0.605296914355652	0.118016147495058
KRIT1	1.30561301612267	1.54691536442819	2.08488672075957	1.66837516305368
CCNA2	0.0843618869854097	0.102541066861009	0.169628296309217	0.16394232775847
CCNB1	0.165754469595484	0.216408690986759	0	0.115915777556051
CCNC	2.49457435603431	3.29310949938193	3.06766204004635	2.14398522372511
CCND2	2.8227526155052	4.14875779637531	2.40357182163144	2.13852193348745
CCND3	1.56323667331461	1.16965657525127	1.72204386834444	1.22051194229848
CCNG1	2.18596404159373	2.94848491837198	2.23457240137076	2.24501763667964
CCNG2	0.350688773739573	0.770281645470766	0.709177607979528	0.46937597650799
CCNH	1.99618114844398	2.44038779017372	2.06175634556945	1.71098679822465
CCNT1	1.27563597556248	1.49710383146567	1.38595325896635	1.22242735778787
CCNT2	1.20973642081267	1.21607802482582	1.08101581136823	1.04499310999772
CCT6A	3.91264029916602	4.28172715853365	4.73472045551624	4.35661943228752
CD5	0.00280595223274666	0.578407351504301	0	0
CD9	0.0938070336305783	1.16911297698705	4.6527670582899	1.24911349812653
CD14	0.811242576697748	1.11423669996218	1.13917172834028	0.552482003220868
CD22	0.0956639315729448	0.321711531028333	0.174591267603254	0.169808722726902
CD24P1	0.0220102033678694	0.0221118565057035	0	0.00894264843090186
CD24P2	0.30720800974275	0.885097004922991	0.658624075479523	0.301054001259773
CD24P4	1.73008676640335	4.01630337830522	2.78643166940582	1.60607154644257
CD36	1.44656345539885	0.0228009116792448	0.125299651009097	0.506598413746996
SCARB1	0.468899450788995	0.172842112891647	0.0274608972377392	0.333323320882607
SCARB2	4.05020769255911	3.97863099306433	4.69211696466793	4.19171857526149
ENTPD1	0.354781738768004	0.522383449113767	0.386002390189111	0.0952425366920864
ENTPD2	0.125842490284228	0.0497069698851106	0.0315503748796998	1.41842715904668
ENTPD6	1.05432539138684	0.475289749475876	1.11063290947114	0.857571848649468
ENTPD3	0.103960210055897	2.45926141038237	1.4933664101236	0.214372292380126
ENTPD5	0.393770422233876	0.224621343653847	0.369728034190482	0.0766607481262601
CD40	0.466191736332259	0.230529795598565	0.418756765929001	0.234785186708413
CD44	2.23940808143737	1.11987410396388	1.43088810616313	3.25943127406261
CD47	4.0272237644255	4.5822551572707	4.85039742038673	3.65905058075489
CD58	0.144708510445587	0.344194928725264	0.390310559703049	0.35642543107237
CD59	6.78608482273677	6.55380746524502	5.80266439976481	6.30410468360275
CD63	8.5329482295331	8.0190851888874	8.39561275495149	8.02890385395672
CD68	0.452337125650835	0.583497241671172	0.817064737515687	0.0889427158560104
CD72	0.175741178034282	0.731981490746873	0.734866418719621	0.0341710423104401
CD74	1.18985719977997	0.276490610736309	0.352725027724822	0.934111414526497
CD81	3.98456771123823	3.35541626127173	3.77137059354434	4.46331570773232
CD151	1.68095827209934	1.14514999820295	1.39964829470364	1.83763612355682
CDK11B	0.81798278255732	0.806416076532333	0.566222009373471	0.943979622785542
LRBA	1.27860993660361	1.44311635415386	1.87153165657059	1.40585930404066
CDC5L	1.88239258594846	2.66851077747685	3.1124492876373	1.99996194466655
SEPT7	4.79012402775674	5.50498246772966	5.17814600928904	4.79950652112475
CDC25B	0.683186401675286	0.762448458886198	0.608352397581896	0.627696049927442
CDC27	1.17227107944057	1.44398244760733	0.885267596547093	1.53976911774823
CDC34	0.202523816775988	0.334367261601089	0.481719727089565	0.366372404266357
CDC42	6.40782515278144	6.69214281316518	5.62527487458122	5.9823948553358
CDH1	3.40813988975564	2.91379873893756	3.29467548054639	2.94833185600148
CDH2	0.504624593007828	1.36723388860935	0.308874806769726	0.364603245190874
CDH6	0.330382167982641	0.975858618309637	0.0317426633720608	0.103283992665104
CDH10	1.83184038405759	0.423200149346006	1.09488366222365	2.27415543577883
CDH12	0.297917808006159	0.265949302771037	0.062145923136591	0.203328137882884
CDH12P2	0.728486348676418	0.85289251337055	0.283951981458575	0.600217764144449
CDH18	0.616710149068805	0.648735273522886	0.0320189929745258	0.290015822113478
CDK2	0.211087654422235	0.232638244568356	0.485027093720065	0.278522610244349
CDK3	0.16525592826804	0.157080203406393	0.0812749367187252	0.169105474675423
CDK4	2.20453397613012	2.3289247643081	2.69574928148541	2.35834768485762
CDK5	0.747288878465697	1.17585314232938	0.599752661565501	0.750632882342648
CDK6	1.04572743387426	1.38660109965835	1.11967636339517	0.975722431755224
CDK7	1.3097057332086	1.56728960571301	0.591517686833649	1.20120361434853
CDK8	0.444865731611028	0.747097413341149	0.174918665432649	0.832969365681663
CDK9	1.13456745858639	1.09633568443959	1.35339244650432	1.44255168286219
CDKN1A	0.799276033592302	2.92997441177764	0.78593370321179	2.65210031376224
CDKN1B	0.572991586388314	0.869223221889668	0.481952067375672	0.960941698526278
CDKN1C	2.74246930247927	6.60604583686582	3.02881103559163	2.87391514495938
CDKN2A	0.300288832813995	0.274642156234762	0.310138788059081	0.11864607459146
CDKN2B	0.162039178110989	0.202789454116055	0.500841926780664	0.131386249523513
CDKN2C	0.233936251121756	0.566644492201409	0.188355935661285	0.188732372591071
CDKN2D	0.413061168918995	0.579968642941691	0.205191301021939	0.635825107571848
CDO1	0.896655049008294	0.0323214555944958	1.12265963648152	0.957108833159224
CDR2	0.469579913454128	0.491207866528849	0.123466448152457	0.727491993050916
CDS1	0.75666140866721	0.30350962912079	0.481593280064122	0.417843209232894
CLGN	1.88089206051486	3.21132258415943	1.72641796958444	3.05049744308749
CEBPB	0.0919058227821015	0.530447251136407	0.309272465636407	0.322181895884214
CEBPD	0.584732428962582	0.655205066473073	0.329351548926509	0.55500901482427
CEBPG	0.69467190599687	1.28472572411975	0.515871794216859	1.02955377699669
CENPB	0.433785104526413	0.395705083529941	0.272189803924417	0.559148727244668
CENPC	1.52891358049677	2.15384858743248	1.95721406098363	2.06487564611988
CENPCP1	0.0397540594013748	0.0451915916492784	0.121516292505426	0.0945104859188877
CETN2	2.51496969605433	2.15581293975843	2.47514497618048	2.11640622407281
CETN3	1.44144786302844	1.56431868363807	1.23065271717103	1.56793126074539
CFL1	5.36528818719896	5.06528660910618	4.14477197306875	4.64104487825768
CFL2	1.38152968761988	2.79797706260702	1.03820612342004	1.47774813278141
CTSC	0.323058177779982	0.189967308106192	0.286410310186113	0.0396289704824796
CFTR	0.0686193799127649	0.0759933824756184	0.17911960826084	0.0903600604262604
CEACAM7	0.0287959957079218	0.0375935419163701	0.0129679463484044	0.085628039319794
RCBTB2	0.334870577201713	1.85043133152243	0.646433264836864	1.29899963745206
RCC1	0.767901017496434	0.777453871945752	0.609673433673755	0.916251722575391
CHD1	1.49859503246477	1.66063369025799	1.41377899714905	1.81871904014371
CHD2	2.49053195951864	2.00909280804942	2.725419733273	2.55845468031357
CHD3	0.856739337363796	0.913848932769846	1.07782845201459	1.29063612085599
CHD4	2.06035800797028	2.88070779716848	2.25255510459842	2.39240610797898
CHEK1	0.188208767023514	0.147954998542263	0.117556379877928	0.0277750731145512
FOXN3	1.18419130610502	1.24300181438961	0.479716262979217	1.62621120769517
CHGA	6.61593059323345	5.61910486179846	5.46858714877892	5.50200348998823
CHGB	10.3227670590377	8.43568695709104	10.281439188504	10.8820189559259
CHKA	1.89825604350771	0.559627290774189	1.08325326031672	1.03184649429699
CHKB	1.17630081316154	0.888951993324502	1.50839156777343	1.73153515470534
CHM	1.21894690357718	1.87965640873758	2.24828840545335	1.65685488049256
CHML	0.0596393320063563	0.0630925590709801	0.0112091107650042	0.0752151132986444
CHN1	0.79942983076688	1.60374116175203	0.628836869431909	1.47888259197567
CHN2	0.0690763822059649	0.0133697195632099	0.380058033140469	1.87920439327857
LYST	1.26487744279689	1.5619817391438	1.33458238867415	1.08908853770584
CHRM3	0.310035798854485	0.0954410638072609	0.0739693068006503	2.49750756417704
CHRNB1	0.528716209603185	0.662018599822886	0.430667057587191	0.633445987171668
CHRNB2	0.35028007449703	0.415994030136263	0.328938048728697	0.250884873057443
CHRNE	0.10630386897913	0.118578826853783	0.0771243056571528	0.188288091515698
CHUK	1.1736829749749	1.13066204988971	1.58213847135494	1.59732230816139
CKB	3.22968478377997	2.32306305771556	2.12248216651814	3.73595066354256
CIRBP	4.63890784847927	5.71987337305734	5.59041621825376	5.5497522604018
CISH	0.174307146894874	0.150433470685813	0.113343908517119	0.286959851060256
TBCB	1.88115969729661	1.99489767774259	1.31067610562157	1.283577592139
CKMT1B	2.07757453129036	1.49639369547063	1.60973410454937	1.8522421329809
ERCC8	0.370266634253536	0.530320419879002	0.41343923433874	0.651008169662958
CKS1B	1.75470607216565	1.88715388743855	1.7014392363562	0.984588955589474
CKS2	0.714378052682712	0.430056092394274	1.14869780449271	0.393508454192635
AP2M1	3.55964752940912	3.82319458736526	3.29534380498547	4.08874654262203
AP1S1	0.272190005431384	0.299154858673346	0.137284833131955	0.338114504988378
AP2S1	2.4991106282057	2.0478336093791	1.65277178121979	2.45434259775414
AP3S1	2.14480272295069	1.18904799922895	2.26877038954941	1.57757769531955
CLCN2	0.0890138754565782	0.0865355849110573	0.156224549526388	0.0807885215677319
CLCN3	2.44538513732903	3.79283685454519	2.23905790979049	2.73300294050116
CLCN4	0.602597645621995	1.08019007035472	0.87268905732086	0.522738323836718
CLCN5	0.60673447033722	0.18308160284427	0.621924573039118	0.884398345122199
CLCN6	0.582522939816347	0.377157179333022	0.603511260389291	0.544010833790664
CLCN7	0.156642604147539	0.177359924248356	0.373992941115663	0.157917013331361
CLU	9.70569762812392	6.70488263378419	8.25861808064028	9.31356706717128
CLIC1	4.32519520424081	3.89172298234412	5.61196686529944	4.14533862206385
CLK1	3.52623890418986	5.2684390422845	4.00448523434759	3.96291282494795
CLK2	0.7744687493982	0.684507981037908	1.21092775879449	1.18665598088313
CLK2P	0.0460959557212459	0.048340724835861	0	0.0574537773941426
CLK3	0.977897360032466	0.945308030058545	0.991898602402827	0.920753240383308
TPP1	3.48449580794606	3.5669699708496	3.45552758392427	3.47095048361075
CLN3	0.397512239377048	0.54762322342968	1.08525416365607	0.639419231247245
CLN5	1.45456650062755	1.40160781169842	0.726765783437017	1.10116736566603
CLNS1A	2.0911533331022	2.77042355198521	1.76700757486594	2.29536619714445
CLPS	0.157714304807486	0.218736887785386	0.453481384927293	0.226097838558412
CLPTM1	0.377699197033153	0.454602418880489	0.15374697481328	0.432117160795711
CLTA	2.33718210853455	2.78950147221833	2.58544727620799	3.44210805301679
CLTB	0.978062632833635	0.875532822196771	0.84485925097532	0.843462785179114
CLTC	4.20181690081573	4.54642298100148	5.00386547046943	4.48009252498445
ACKR2	0.451519068403729	0.0177894546909079	0.254104206405776	0.0230486597987671
CNGA1	0.079221289719267	0.0894800753188567	0.0374356158574444	0.232070161098571
CNGA3	0.00226811390947729	0.468529414847834	1.25031307404909	0.301394562689316
PLK3	0.0939486432031395	0.21002197467706	0.121386761258092	0.107104119894108
CNN3	2.5225987687736	0.971208631170479	2.14136750145505	1.27331710861877
CNP	3.16222400519811	5.555752866246	4.31898848811475	3.59797723753983
CNTN1	4.02489479860244	3.00988162058504	2.02095348862205	3.42085979881203
COL1A1	0.0764741831270492	0.0863247766580322	0.0537883566644999	0.0481295809865244
COL1A2	0.0375939014718162	0.042002462831276	0.0292694022303872	0.0383652554587409
COL3A1	0.0521016627270701	0.0733311819661022	0.0924012099361588	0.0367826270825087
COL4A1	0.0344788503670774	0.0157406072775893	0.0541409566658302	0.00819851352417737
COL4A2	0.0307807133664387	0.0110371064383084	0	0
COL4A3	0.184670114077777	0.0813757328577074	0.0242890322989109	0.136831217821895
COL4A4	0.164619902496614	0.0244311952028582	0.0628808481328427	0.0140480829660741
COL5A2	0.0590759695913943	0.106525383070831	0.149173408793174	0.165771539894588
COL6A1	0.249240177162045	0.198327081068761	0.610796478485786	0.848087687123687
COL6A3	0.0143279801209363	0.0195848443612631	0.00588607402676974	0.0276902533395057
COL9A2	0.308576931253878	0.0368108480108022	0	0.377420055222006
COMT	1.80341456813897	2.07404250726206	1.4808977463269	1.79032524840506
COPA	2.90497759763563	2.71555133563733	3.27091316726341	3.54149670590419
COPB1	4.58604653097541	4.841458098023	4.46606246860045	4.35923136804978
KLF6	3.798305420966	2.71066663089826	1.91580779331047	3.91014528071969
SLC31A1	0.880691287483619	0.890265738898619	1.27972696522955	1.08152844556598
SLC31A2	0.261826102651536	0.344842081901644	0.563109254370166	0.256537356054699
MAP3K8	0.105838337018467	0.272628782175151	0.138688850558216	0.394227134738801
COX4I1	8.00702390230128	8.47381740921035	8.48124838548137	8.20480332354876
COX5B	6.87552964178883	7.30541854327389	6.78578620017592	6.93538766362386
COX6A1	8.87697360853243	8.75863343786795	8.63025036802596	8.41044416676591
COX6A2	0.256764218966005	0.125727727303641	0.51879492980902	0.803627396442939
COX6B1	6.93231319405755	6.47375265827013	7.54225839410977	6.66377672267411
COX6C	7.68866294284024	7.70674118647093	7.75735295602441	7.41645572522962
COX7A1	3.4371276817811	3.25216519166745	2.11560352132762	1.38023172658572
COX7A2	8.6188522421357	8.50756039209347	8.30525556839293	8.35242045063887
COX7A2P2	0.215090765700527	0.207296591274872	0.128973382703027	0.291810973890897
COX7B	7.79017348507499	7.37450447484274	7.70971471591319	7.15053153781435
